trade_date,Open,High,Low,Close,Adj Close,Prev Close,Volume,Returns,Log_Returns,Volatility,Cumulative_Returns,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,BB_Middle,BB_Upper,BB_Lower,BB_Bandwidth,BB_Percent_B,RSI,Williams_R,CCI,MACD_MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,ATR,Keltner_Middle,Keltner_Upper,Keltner_Lower,OBV,Volume_SMA
2025-02-05,0.51,0.512,0.501,0.502,0.502,0.509,704684.0,-0.013752455795677854,-0.013847896858793602,,0.98046875,,,,0.5070830844670016,0.50749275750078,,,,,,,,,-0.0004096730337784793,-0.000145888377734271,-0.0002637846560442083,,,,0.5073895076220686,,,-132120.0,
2025-02-06,0.502,0.508,0.5,0.508,0.508,0.502,821805.0,0.01195219123505975,0.011881327886752686,,0.9921875,,,,0.5072461090386637,0.5075550802341309,,,,,,,,,-0.0003089711954671337,-0.00018091172755399696,-0.00012805946791313673,,,,0.5074726738721858,,,689685.0,
2025-02-07,0.507,0.519,0.505,0.515,0.515,0.508,1647826.0,0.013779527559055094,0.01368545308525423,,1.005859375,,,,0.5085924790758608,0.5084272512418359,,,,,,,,,0.00016522783402495023,-0.0001076565703830043,0.00027288440440795454,,,,0.5084577301069096,,,2337511.0,
2025-02-10,0.516,0.518,0.511,0.516,0.516,0.515,991179.08,0.001941747572815622,0.001939864817826676,,1.0078125,,,,0.5098537433803723,0.5092777610488927,,,,,,60.09090567203405,-15.0,,0.0005759823314795964,3.5361197960401797e-05,0.0005406211335191946,85.0,,0.00914285714285715,0.5094107883518105,,,3328690.08,
2025-02-11,0.52,0.52,0.51,0.512,0.512,0.516,1133224.0,-0.007751937984496138,-0.007782140442054963,,1.0,,,,0.510213278106791,0.5095722406209898,,,,,,52.7129837262381,-40.0,,0.0006410374858011325,0.00016091395028304477,0.0004801235355180877,60.0,,0.008857142857142866,0.5097280911940277,,,2195466.08,
2025-02-12,0.51,0.516,0.508,0.515,0.515,0.512,940471.0,0.005859375,0.005842275624228361,,1.005859375,,,,0.5110043216408153,0.5101400288400132,,,,,,56.97926137634897,-25.0,,0.0008642928008021356,0.00030566407416162165,0.0005586287266405139,75.0,73.33333333333333,0.008857142857142866,0.5103569784617698,,,3135937.08,
2025-02-13,0.517,0.522,0.514,0.519,0.519,0.515,1659572.0,0.007766990291262044,0.007736982502152401,,1.013671875,,,,0.5123107617888788,0.5110393932857209,,,,,,61.91331432846344,-13.636363636363635,,0.0012713685031578992,0.0005032542962128878,0.0007681142069450113,86.36363636363636,73.7878787878788,0.008714285714285721,0.5113637905859093,,,4795509.08,
2025-02-14,0.517,0.524,0.517,0.523,0.523,0.519,1218264.0,0.007707129094412402,0.007677580899034332,,1.021484375,,,,0.5140407946780171,0.5122210801419311,,,,,,66.10034296595582,-4.166666666666666,,0.0018197145360859812,0.0007713764026622878,0.0010483381334236933,95.83333333333334,85.73232323232322,0.008714285714285721,0.5126910693700251,,,6013773.08,
2025-02-17,0.524,0.526,0.52,0.522,0.522,0.523,1041524.0,-0.0019120458891013214,-0.0019138761822841644,,1.01953125,,,,0.5153187507972249,0.5131639095161615,,,,,,64.2001679404123,-15.384615384615385,,0.0021548412810633577,0.0010521152515431684,0.0011027260295201893,84.61538461538461,88.93745143745144,0.008357142857142865,0.5137332673142259,,,4972249.08,
2025-02-18,0.522,0.524,0.514,0.516,0.516,0.522,1187368.0,-0.011494252873563204,-0.011560822401075971,,1.0078125,0.5115999999999999,,,0.515427404563136,0.5134313744052368,0.5115999999999999,0.5231238882327103,0.5000761117672896,0.04505038402154157,0.6909077869876747,54.14314764015699,-38.46153846153847,95.02487562188975,0.0019960301578991757,0.0012431001386483545,0.0007529300192508212,61.53846153846154,80.66239316239316,0.008500000000000008,0.5139828703817312,0.5316828703817312,0.4962828703817312,3784881.08,963777.036
2025-02-19,0.516,0.521,0.513,0.521,0.521,0.516,864169.0,0.009689922480620172,0.009643276271804202,0.13373158751627337,1.017578125,0.51205,,,0.5163111989674959,0.5141309974839121,0.51205,0.5243184876604121,0.49978151233958795,0.04791910032384369,0.8647556344242746,59.79529504305896,-19.230769230769234,89.93939393939499,0.002180201483583777,0.0014322651468827393,0.0007479363367010375,80.76923076923077,75.64102564102564,0.008428571428571436,0.514744239751666,0.5318442397516661,0.49764423975166605,4649050.08,945266.686
2025-02-20,0.522,0.525,0.518,0.523,0.523,0.521,1048989.0,0.0038387715930903177,0.0038314223115560888,0.1253954304128119,1.021484375,0.5128999999999999,,,0.5173670042350625,0.5149360406884851,0.5128999999999999,0.5257456423084167,0.5000543576915831,0.050090241015468065,0.8931294269879498,61.822339281697964,-11.538461538461538,127.89880534083144,0.002430963546577458,0.0016334896012259394,0.0007974739453515188,88.46153846153845,76.92307692307692,0.008357142857142865,0.5156282770722834,0.5326282770722834,0.4986282770722834,5698039.08,960815.3859999999
2025-02-21,0.525,0.529,0.52,0.528,0.528,0.523,1741979.0,0.009560229445506607,0.009514819641338488,0.12825269039147524,1.03125,0.514,,,0.5190386999625575,0.5161023881834058,0.514,0.5280675064187689,0.49993249358123115,0.05473737906135743,0.9976006259830533,66.38524032519831,-3.4482758620689653,154.95259888852377,0.002936311779151657,0.0018956012710163168,0.00104071050813534,96.55172413793103,88.59416445623343,0.008428571428571436,0.5169375509541461,0.5338375509541461,0.500037550954146,7440018.08,1006415.4859999999
2025-02-24,0.528,0.531,0.522,0.526,0.526,0.528,1318285.0,-0.0037878787878787845,-0.0037950709685516094,0.12975315305878318,1.02734375,0.5149,,,0.5201294623131589,0.5169728094751497,0.5149,0.529638420968054,0.500161579031946,0.05724770234241212,0.8765667985756278,63.13477848487996,-16.129032258064516,140.98260604211205,0.003156652838009255,0.002149008265110339,0.001007644572898916,83.87096774193549,89.62807678046833,0.008714285714285721,0.5178865613494661,0.5349865613494661,0.5007865613494661,6121733.08,1047327.1359999999
2025-02-25,0.523,0.524,0.517,0.519,0.519,0.526,1114153.0,-0.013307984790874583,-0.01339732957182128,0.13806478464987015,1.013671875,0.51525,,,0.5199529892392608,0.5171486471911438,0.51525,0.5300308553274335,0.5004691446725664,0.05737352868484643,0.6268532813875783,53.29830041216957,-38.70967741935484,57.545507927186,0.00280434204811697,0.0022805720556595445,0.0005237699924574256,61.29032258064516,80.57100482017056,0.008571428571428579,0.5180020644350386,0.5349020644350386,0.5011020644350386,5007580.08,1053510.7859999998
2025-02-26,0.519,0.523,0.518,0.523,0.523,0.519,779597.0,0.007707129094412402,0.007677580899034332,0.140228785266092,1.021484375,0.5157999999999999,,,0.5204279306588248,0.5176498433352357,0.5157999999999999,0.5308871154509923,0.5007128845490075,0.058499866037194245,0.7386142010839619,57.38420478956954,-30.76923076923077,65.90476190476079,0.0027780873235890846,0.0023803767504265087,0.0003977105731625759,69.23076923076923,71.46401985111663,0.008357142857142865,0.5185161591895839,0.535116159189584,0.5019161591895839,5787177.08,1062651.804
2025-02-27,0.523,0.529,0.521,0.528,0.528,0.523,1734001.0,0.009560229445506607,0.009514819641338488,0.13466050235515065,1.03125,0.5169,,,0.5216058133377733,0.5185262341893493,0.5169,0.5321853559089461,0.5016146440910539,0.05914241017197169,0.8630926249320594,61.87441548318862,-13.043478260869565,108.41192721729944,0.00307957914842405,0.0025205561630486113,0.0005590229853754385,86.95652173913044,72.49253785018162,0.007928571428571436,0.519484300078953,0.535984300078953,0.5029843000789529,7521178.08,1109708.504
2025-02-28,0.525,0.532,0.518,0.52,0.52,0.528,1778988.0,-0.015151515151515138,-0.01526747213078842,0.1475391430845986,1.015625,0.5176499999999999,,,0.521356445485577,0.5186497151666931,0.5176499999999999,0.5319147891861853,0.5033852108138146,0.05511364507364183,0.582370652987845,52.36707391810197,-50.0,72.16905901116398,0.00270673031888391,0.0025578631564357637,0.0001488671624481461,50.0,68.72909698996655,0.008428571428571436,0.5195365864747531,0.5366365864747531,0.5024365864747531,5742190.08,1157803.754
2025-03-03,0.522,0.525,0.515,0.518,0.518,0.52,1274136.0,-0.0038461538461538325,-0.0038535693159899662,0.14772714370830844,1.01171875,0.5181500000000001,,,0.5208359726080244,0.5185958017209251,0.5181500000000001,0.5316723012678665,0.5046276987321338,0.05219454315494105,0.49445360678523903,50.28677168496222,-58.333333333333336,19.12386035134468,0.0022401708870992687,0.0024942262291932013,-0.0002540553420939326,41.66666666666667,59.54106280193238,0.008428571428571436,0.5193817456611902,0.5366817456611902,0.5020817456611902,4468054.08,1182887.954
2025-03-04,0.517,0.518,0.513,0.517,0.517,0.518,1945708.0,-0.0019305019305019266,-0.001932367751053924,0.1480418260942624,1.009765625,0.5185500000000001,,,0.5202418661747297,0.5184645508217911,0.5185500000000001,0.5313886751243017,0.5057113248756985,0.04951759762530745,0.43963551593161876,49.23363505796069,-78.94736842105263,-31.700288184437664,0.0017773153529385688,0.002350666335401715,-0.0005733509824631462,21.052631578947366,37.57309941520468,0.00821428571428572,0.5191430589454475,0.5364430589454475,0.5018430589454476,2522346.08,1247296.1039999998
2025-03-05,0.517,0.518,0.512,0.518,0.518,0.517,4911104.0,0.0019342359767891004,0.0019323677510538603,0.13766827280353153,1.01171875,0.51935,,,0.5198950089867403,0.5184266523854436,0.51935,0.5295743259976027,0.5091256740023973,0.039373547694628676,0.433980978290574,50.353345260784685,-70.0,-45.267489711934736,0.0014683566012967386,0.0021740294558882686,-0.00070567285459153,30.0,30.906432748538013,0.008071428571428578,0.5190290745506017,0.5358290745506017,0.5022290745506016,7433450.08,1457617.1039999998
2025-03-06,0.519,0.526,0.517,0.525,0.525,0.518,3136288.0,0.013513513513513598,0.01342302033214077,0.1393261562052426,1.025390625,0.5202000000000001,,,0.5206841552362703,0.5189589158988841,0.5202000000000001,0.5292052616198585,0.5111947383801417,0.03462230534355391,0.7665108579086126,57.43122870199441,-35.0,57.819905213272264,0.0017252393373862196,0.0020842002621682732,-0.00035896092478205363,65.0,38.68421052631579,0.00821428571428572,0.519621831764711,0.536521831764711,0.502721831764711,10569738.08,1573341.254
2025-03-07,0.525,0.527,0.519,0.524,0.524,0.525,1754631.0,-0.0019047619047618536,-0.0019065782705815315,0.1322080410825293,1.0234375,0.5206500000000001,,,0.5211963518391924,0.519364310698194,0.5206500000000001,0.5294584887287321,0.511841511271268,0.03383650716885461,0.6901574778130058,56.198618663811416,-40.0,63.99999999999974,0.0018320411409984416,0.0020337364526951227,-0.00020169531169668105,60.0,51.666666666666664,0.008357142857142865,0.520054722641711,0.536354722641711,0.5037547226417111,8815107.08,1578681.504
2025-03-10,0.525,0.526,0.52,0.524,0.524,0.524,6485846.0,0.0,0.0,0.13218470130126278,1.0234375,0.52105,,,0.5216291599794145,0.5197347542538411,0.52105,0.5296944384311222,0.5124055615688778,0.03318084034592523,0.6706299387464697,56.198618663811416,-40.0,58.07685619892252,0.0018944057255734226,0.0020058561702880917,-0.00011145044471466909,60.0,61.666666666666664,0.008071428571428578,0.5204433979533445,0.5366433979533445,0.5042433979533445,8815107.08,1853414.85
2025-03-11,0.52,0.526,0.518,0.526,0.526,0.524,6845895.0,0.003816793893129722,0.0038095284166676487,0.12858446802951912,1.02734375,0.52175,,,0.5223035451105803,0.5202325121596701,0.52175,0.5295332478675941,0.513966752132406,0.02983516192657058,0.773022269899372,58.275756998272776,-30.0,53.012967200609644,0.0020710329509101566,0.002018896816326994,5.213613458316269e-05,70.0,63.333333333333336,0.008071428571428578,0.5209890266485606,0.5369890266485606,0.5049890266485606,15661002.08,2139048.4
2025-03-12,0.528,0.529,0.522,0.524,0.524,0.526,979945.0,-0.0038022813688213253,-0.0038095284166677302,0.12869491387104642,1.0234375,0.5222,,,0.5225651777106785,0.5205302297724679,0.5222,0.5293554175279984,0.5150445824720016,0.027404892868626657,0.6257788237343808,55.44424273486199,-40.0,87.14316376904839,0.002034947938210574,0.0020221080828192674,1.2839855391306564e-05,60.0,63.333333333333336,0.008071428571428578,0.5212838166101865,0.5371838166101865,0.5053838166101865,14681057.08,2141022.1
2025-03-13,0.524,0.525,0.518,0.521,0.521,0.524,768621.0,-0.005725190839694694,-0.005741642567675283,0.12805323590022558,1.017578125,0.5223000000000001,,,0.5223238820544578,0.5205671695464561,0.5223000000000001,0.5293217706568845,0.5152782293431157,0.02688788304378465,0.4074307561778938,51.409204484623686,-55.00000000000001,-11.921137093075206,0.0017567125080016899,0.0019690151841512036,-0.0002123026761495137,45.0,58.333333333333336,0.007928571428571436,0.5212561034010901,0.5370561034010901,0.50545610340109,13912436.08,2096474.55
2025-03-14,0.521,0.542,0.521,0.541,0.541,0.521,3434203.0,0.03838771593090207,0.03766923709311456,0.18533396220541082,1.056640625,0.5232,,,0.5252021683947575,0.5221665859800145,0.5232,0.534127512357155,0.5122724876428449,0.04177183622765694,1.3144580128680914,68.08482123827952,-3.3333333333333335,275.8361518226256,0.003035582414742999,0.0021823729429423914,0.0008532094718006074,96.66666666666667,67.22222222222223,0.008785714285714294,0.5231793630753385,0.5403793630753385,0.5059793630753385,17346639.08,2207271.5
2025-03-17,0.55,0.555,0.537,0.54,0.54,0.541,4057544.0,-0.001848428835489857,-0.0018501392881614773,0.18531739374919767,1.0546875,0.5241,,,0.5274821342603173,0.5235566862320661,0.5241,0.5373331322623811,0.5108668677376189,0.05049850128746841,1.1007647956939208,66.84949765662819,-34.883720930232556,336.0655737704892,0.003925448028251233,0.0025310458932350224,0.0013944021350162103,65.11627906976744,68.92764857881137,0.009428571428571437,0.5248143155154082,0.5432143155154082,0.5064143155154083,13289095.079999998,2358072.5
2025-03-18,0.542,0.546,0.537,0.542,0.542,0.54,2715923.0,0.0037037037037037646,0.0036968618813262026,0.17863165485917312,1.05859375,0.5254000000000001,,,0.5297184543189739,0.5249887781498298,0.5254000000000001,0.5402876494203466,0.5105123505796536,0.05667167651445177,1.0575090980216544,68.09626837197942,-30.23255813953488,223.9806572150811,0.004729676169144104,0.0029708304058054607,0.001758845763338643,69.76744186046511,77.18346253229974,0.009714285714285722,0.5264814808014513,0.5447814808014513,0.5081814808014513,16005018.079999998,2434500.25
2025-03-19,0.541,0.545,0.539,0.542,0.542,0.542,1626789.0,0.0,0.0,0.17677526670570706,1.05859375,0.52645,,,0.531609928387004,0.5263049662175806,0.52645,0.5429101592369346,0.5099898407630653,0.06253265927223732,0.9723526600249311,68.09626837197942,-30.23255813953488,180.8669656203282,0.005304962169423444,0.0034377064053009846,0.0018672557641224593,69.76744186046511,68.21705426356588,0.00957142857142858,0.5279842549243059,0.5460842549243059,0.5098842549243059,16005018.079999998,2472631.25
2025-03-20,0.541,0.542,0.535,0.536,0.536,0.542,1138640.0,-0.011070110701106972,-0.011131840368844181,0.1825846490743989,1.046875,0.5271000000000001,,,0.5322859305047337,0.5270526224531,0.5271000000000001,0.544007176925168,0.5101928230748323,0.0641516863030463,0.7632018355102045,60.216673948439336,-44.18604651162791,110.02913025384855,0.005233308051633689,0.003796857287745616,0.0014364507638880736,55.81395348837209,65.11627906976744,0.00907142857142858,0.5287592398994351,0.5468592398994351,0.5106592398994351,14866378.079999998,2477113.8
2025-03-21,0.535,0.537,0.526,0.527,0.527,0.536,1459730.0,-0.016791044776119368,-0.016933612529439625,0.19054096807723528,1.029296875,0.52705,,,0.5314720926109845,0.5270485766568209,0.52705,0.5439518840432216,0.5101481159567784,0.06413768729047176,0.4985208749547644,50.7335441403922,-65.11627906976744,30.36175710594525,0.0044235159541635705,0.003922197551245513,0.0005013184029180572,34.883720930232556,53.48837209302326,0.00914285714285715,0.5285893969740538,0.5468893969740538,0.5102893969740538,13406648.079999998,2463001.35
2025-03-24,0.527,0.53,0.524,0.529,0.529,0.527,1010634.0,0.00379506641366234,0.0037878833169371563,0.19045710164311652,1.033203125,0.5272,,,0.5310915262146179,0.5271981885182908,0.5272,0.5441158910028716,0.5102841089971284,0.06417257588342795,0.5532044099744572,52.5228784200912,-60.46511627906976,7.07168113147035,0.0038933376963270483,0.003916425265988718,-2.3087569661670027e-05,39.53488372093023,43.41085271317829,0.009214285714285722,0.5286289862940886,0.5466289862940886,0.5106289862940886,14417282.079999998,2447618.8
2025-03-25,0.53,0.53,0.525,0.529,0.529,0.529,890975.0,0.0,0.0,0.18352998483106028,1.033203125,0.5277000000000001,,,0.5307695779637247,0.5273359725159648,0.5277000000000001,0.5441809299686505,0.5112190700313496,0.06246325551885719,0.5394395219952026,52.52287842009122,-68.42105263157895,6.633499170812962,0.0034336054477599465,0.003819857096205956,-0.00038625164844600934,31.57894736842105,35.332517339861276,0.00914285714285715,0.5286647163701271,0.5462647163701272,0.5110647163701271,14417282.079999998,2436459.9
2025-03-26,0.529,0.53,0.527,0.529,0.529,0.529,730970.0,0.0,0.0,0.1818351932910717,1.033203125,0.528,,,0.5304972099363168,0.5274629161012399,0.528,0.5443385240588321,0.511661475941168,0.06188834870769724,0.5306025194319628,52.52287842009122,-70.27027027027027,9.90437158469833,0.0030342938350769177,0.003662738969212467,-0.0006284451341355491,29.72972972972973,33.614520273027004,0.008714285714285721,0.5286969711215412,0.5460969711215412,0.5112969711215413,14417282.079999998,2434028.55
2025-03-27,0.528,0.537,0.526,0.536,0.536,0.529,1286969.91,0.013232514177693666,0.013145729212502512,0.18467178771153409,1.046875,0.5284000000000001,,,0.5313441226003216,0.5281127462183686,0.5284000000000001,0.5451256500149033,0.5116743499850969,0.06330677522673438,0.7271959533180484,59.027922465008665,-51.35135135135135,49.05847373637264,0.003231376381953033,0.0035764640467667516,-0.00034508766481371883,48.64864864864865,36.65244191559981,0.008928571428571437,0.5293988565317878,0.5470988565317878,0.5116988565317877,15704251.989999998,2411676.9955
2025-03-28,0.535,0.538,0.532,0.534,0.534,0.536,1010568.0,-0.003731343283582045,-0.003738322110607104,0.1758122360497862,1.04296875,0.5291,,,0.5317528537111423,0.528559960909453,0.5291,0.5455143711103212,0.5126856288896788,0.0620463848433989,0.6492594497549452,56.640076379003915,-56.75675675675676,58.63823600678452,0.0031928928016893288,0.003499748086928194,-0.00030685528523886505,43.24324324324324,40.54054054054054,0.008928571428571437,0.5298406822483306,0.5467406822483306,0.5129406822483306,14693683.989999998,2373255.9955
2025-03-31,0.533,0.537,0.528,0.531,0.531,0.534,994434.78,-0.005617977528089901,-0.00563381771825602,0.17662231319784727,1.037109375,0.52975,,,0.5316369977831223,0.5287449646125255,0.52975,0.5453215665303945,0.5141784334696056,0.05878835877449546,0.540137259072813,53.16585433729288,-64.86486486486487,27.603513174404245,0.0028920331705968305,0.003378202935223955,-0.0004861697646271245,35.13513513513514,42.34234234234234,0.009000000000000008,0.5299519184115951,0.5467519184115951,0.513151918411595,13699249.209999999,2359270.9345000004
2025-04-01,0.532,0.539,0.53,0.536,0.536,0.531,1296626.0,0.009416195856873921,0.009372139828863252,0.17845418980551003,1.046875,0.5307000000000001,0.5213800000000001,,0.5323083871789067,0.5292940825094106,0.5307000000000001,0.545283335839598,0.5161166641604021,0.054958868813257664,0.6817142544852104,57.81068271230563,-51.35135135135135,50.9013785790034,0.0030143046694961484,0.0033054222433176474,-0.000291117573821499,48.64864864864865,42.34234234234234,0.00914285714285715,0.5305318172384561,0.5477318172384561,0.5133318172384561,14995875.209999999,2326816.8345000003
2025-04-02,0.535,0.537,0.531,0.533,0.533,0.536,559980.0,-0.005597014925373123,-0.005612736904957436,0.1804073745198274,1.041015625,0.53145,0.5218,,0.5324148103814953,0.5295741234502925,0.53145,0.5447715298631467,0.5181284701368533,0.050132768324947674,0.5581765013449409,54.32910906714506,-64.70588235294117,29.951690821255287,0.0028406869312027627,0.0032124741196147104,-0.00037178718841194766,35.294117647058826,39.692633810280874,0.00907142857142858,0.5307683180245418,0.5479683180245418,0.5135683180245418,14435895.209999999,2109260.6345
2025-04-03,0.531,0.534,0.527,0.531,0.531,0.533,1093345.0,-0.0037523452157598447,-0.0037594029239057013,0.175487098976022,1.037109375,0.53175,0.5223,,0.5321971104987441,0.5296817105761453,0.53175,0.5447256857642516,0.5187743142357483,0.04880370762294942,0.4710997933509539,52.07741029099102,-77.41935483870968,-10.176531671857646,0.002515399922598749,0.0030730580067310355,-0.0005576580841322866,22.58064516129032,35.507803818999264,0.008071428571428578,0.5307905048395554,0.5477905048395554,0.5137905048395554,13342550.209999999,2007113.4845000003
2025-04-07,0.516,0.517,0.483,0.498,0.498,0.531,2243841.0,-0.062146892655367325,-0.06416194421728601,0.28384158335746146,0.9726562499999999,0.53045,0.5221399999999999,,0.5269352650347706,0.5272945127340359,0.53045,0.5501581335066456,0.5107418664933544,0.07430722408010397,-0.3232641611915672,29.99064423290376,-76.19047619047619,-313.1798633948904,-0.0003592476992653193,0.002386591849174698,-0.0027458395484400173,23.809523809523807,27.228095539290987,0.010214285714285723,0.5276520026312491,0.5486520026312491,0.5066520026312491,11098709.209999999,2031573.9845000003
2025-04-08,0.501,0.508,0.494,0.508,0.508,0.498,1609281.0,0.02008032128514059,0.019881370553828995,0.29481826691118823,0.9921874999999999,0.52965,0.5221399999999999,,0.5240217952302464,0.5258425345446276,0.52965,0.5516286978207243,0.5076713021792756,0.08299328923147124,0.007477645477578813,38.502271032782474,-59.67741935483871,-222.9381443298974,-0.0018207393143812034,0.0015451206972176526,-0.003365860011598856,40.32258064516129,28.904249871991805,0.01057142857142858,0.5257719300159551,0.5475719300159552,0.5039719300159551,12707990.209999999,1787745.7345000003
2025-04-09,0.503,0.512,0.495,0.511,0.511,0.508,1426035.0,0.0059055118110236116,0.005888142625222532,0.29539948201542265,0.9980468749999999,0.5288999999999999,0.52212,,0.5220182372305128,0.5247268986946529,0.5288999999999999,0.5523758554577604,0.5054241445422395,0.08877237836173353,0.11875723693632856,40.82655550337998,-52.54237288135594,-169.34214667925576,-0.002708661464140172,0.0006943602861053395,-0.0034030217502455115,47.45762711864407,37.19657719110972,0.011357142857142868,0.5243593330156096,0.5470593330156096,0.5016593330156095,14134025.209999999,1516752.7345
2025-04-10,0.516,0.522,0.515,0.52,0.52,0.511,2420615.0,0.017612524461839474,0.01745922137176855,0.30266359174325835,1.0156249999999998,0.5287000000000001,0.52228,,0.5217077123255807,0.5243719894939041,0.5287000000000001,0.5524185248498429,0.5049814751501572,0.08972394495873964,0.31659904958090823,47.265715262662454,-33.92857142857143,-65.95526617230351,-0.0026642771683234034,2.2630281979268808e-05,-0.0026869074503026724,66.07142857142857,51.283878778411314,0.011642857142857153,0.5239426246971349,0.5470426246971349,0.5008426246971349,16554640.209999999,1588786.2344999998
2025-04-11,0.52,0.521,0.513,0.519,0.519,0.52,1741410.0,-0.0019230769230769162,-0.0019249284095843938,0.302044512369211,1.0136718749999998,0.5286000000000001,0.52254,,0.5212911106962438,0.5239690515026142,0.5286000000000001,0.5524715862811613,0.5047284137188388,0.09032003889958856,0.2989241291523202,46.65817885699332,-35.714285714285715,-72.35142118863145,-0.0026779408063704047,-0.0005174855523412666,-0.002160455254029138,64.28571428571429,59.27158999192898,0.011428571428571439,0.5234703257393374,0.5466703257393374,0.5002703257393374,14813230.209999999,1637425.6845
2025-04-14,0.519,0.524,0.516,0.519,0.519,0.519,1152806.0,0.0,0.0,0.26587832983756804,1.0136718749999998,0.5275000000000001,0.5228200000000001,,0.5209386102891853,0.523596684241935,0.5275000000000001,0.5509901995241462,0.504009800475854,0.08906236786406105,0.3190734822992303,46.658178856993324,-35.714285714285715,-51.08166270245813,-0.00265807395274964,-0.0009456042575635765,-0.0017124696951860635,64.28571428571429,64.8809523809524,0.011571428571428581,0.5230432938113925,0.5449432938113925,0.5011432938113924,14813230.209999999,1523355.8344999999
2025-04-15,0.523,0.523,0.514,0.518,0.518,0.519,2240361.0,-0.0019267822736031004,-0.001928640906405597,0.26587813060350596,1.0117187499999998,0.5264,0.52302,,0.5204864926977939,0.5231776456051782,0.5264,0.5494824608740052,0.5033175391259948,0.08769931943011106,0.31804366428148506,45.972853344870565,-37.5,-51.491436996711414,-0.002691152907384309,-0.0012947146562903846,-0.0013964382510939241,62.5,63.690476190476204,0.011857142857142868,0.522561667206339,0.543561667206339,0.501561667206339,12572869.209999999,1432496.6845
2025-04-16,0.518,0.52,0.511,0.519,0.519,0.518,2385303.0,0.0019305019305020377,0.0019286409064056863,0.26545303238804907,1.0136718749999998,0.52525,0.52322,,0.5202577913690644,0.5228651037574376,0.52525,0.5473299980930584,0.5031700019069416,0.08407424309589104,0.35846919067522737,46.81415141354408,-35.714285714285715,-54.7553726566073,-0.0026073123883731952,-0.0015572346050175972,-0.001050077783355598,64.28571428571429,63.6904761904762,0.012285714285714297,0.5222216221284786,0.5432216221284786,0.5012216221284785,14958172.209999999,1415965.6845
