Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns,Volatility,Cumulative_Returns,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,BB_Middle,BB_Upper,BB_Lower,BB_Bandwidth,BB_Percent_B,RSI,Williams_R,CCI,MACD_MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,ATR,Keltner_Middle,Keltner_Upper,Keltner_Lower,OBV,Volume_SMA
2025-02-04,392.2099914550781,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,0.022232065633156273,0.02198853609615247,,0.9159076884242369,,,,399.46944427194023,402.9900625677898,,,,,,36.01850348692162,-72.69806550869784,,-3.5206182958495447,-2.5313371108510645,-0.9892811849984802,27.301934491302166,,19.347141810825892,402.00364678617166,,,-161277500,
2025-02-05,378.1700134277344,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,-0.035797094243459227,-0.03645352337012321,,0.8831208545834056,,,,395.9014249720046,400.30514122860245,,,,,,30.058617084437444,-94.17248731779542,,-4.403716256597875,-2.9194691210674666,-1.484247135530408,5.827512682204585,,18.814285278320312,399.0828814596741,,,-218500800,
2025-02-06,374.32000732421875,374.32000732421875,375.3999938964844,363.17999267578125,373.0299987792969,77918200,-0.010180622383618276,-0.01023279935109268,,0.8741301346437937,,,,392.33492554583574,397.5868827594243,,,,,,28.65825072718731,-85.44930119686629,,-5.251957213588582,-3.399477782244255,-1.8524794313443276,14.550698803133713,15.893381992213486,18.521429879324778,396.128912256177,,,-296419000,
2025-02-07,361.6199951171875,361.6199951171875,380.54998779296875,360.3399963378906,370.19000244140625,70298300,-0.0339282217314959,-0.03451714290429038,,0.8444724536134167,,,,387.31631218317256,393.9359295696129,,,,,,24.588787004101178,-98.24320820682252,,-6.619617386440325,-4.058342006456724,-2.561275379983601,1.756791793177484,7.378334426171928,18.113573346819198,392.1090222197146,,,-366717300,
2025-02-10,350.7300109863281,350.7300109863281,362.70001220703125,350.510009765625,356.2099914550781,77514900,-0.030114441341470455,-0.03057719520938892,,0.8190416374445878,,,,381.3948888682158,389.6672609878256,,,,,,21.738289509350253,-99.71609078793568,,-8.272372119609827,-4.9166091962722955,-3.3557629233375312,0.28390921206431025,5.530466602791836,17.063572474888392,387.3891446579328,,,-444232200,
2025-02-11,328.5,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400,-0.06338211812502892,-0.06547989008634725,,0.7671290436307578,,,,372.90191197299106,383.76985194494944,,,,,,17.323448874670333,-96.44463691008819,,-10.867939971958378,-6.124279717844517,-4.743660254113862,3.5553630899118076,1.865354698384534,17.936429704938615,380.79610535644537,,,-562775600,
2025-02-12,336.510009765625,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700,0.0243835913717656,0.024091057420887543,,0.7858344047600636,391.0820007324219,,,367.0976964122387,379.31288961661824,391.0820007324219,448.68659875767116,333.4774027071726,0.2945908935587262,0.026322612798401604,23.363019956943162,-87.97554476732313,-165.74751742445315,-12.215193204379545,-7.356670918322718,-4.858522286056828,12.024455232676875,5.287909178217665,18.373572213309153,375.9195068158788,413.76550596138657,338.073507670371,-457392900,75711770.0
2025-02-13,355.94000244140625,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500,0.05773971683431944,0.05613428883532556,0.4860068221314263,0.8312082607695757,387.468000793457,,,365.3281246554683,377.1523637617831,387.468000793457,444.3268013293025,330.6092002576115,0.2934890128702759,0.22275181629821258,35.64409587647377,-67.49920803510696,-105.46243884445362,-11.824239106314792,-8.258502483965637,-3.5657366223491547,32.50079196489304,16.02687009582724,19.022142682756698,373.75169982288827,411.40169982288825,336.1016998228883,-367951400,76115070.0
2025-02-14,355.8399963378906,355.8399963378906,362.0,347.5,360.6199951171875,68277300,-0.0002809633725618932,-0.00028100285016493403,0.4777154066109329,0.8309747216933285,384.5690002441406,,,363.83045477287396,375.2178309282604,384.5690002441406,441.682375074112,327.4556254141693,0.2970253701869541,0.24849145238066112,35.61246300640293,-67.60459966777675,-86.58436654782783,-11.387376155386448,-8.888928944479558,-2.4984472109068907,32.39540033222324,25.640215843264382,18.794285365513392,371.8336918042125,409.0246921704234,334.6426914380016,-436228700,76112175.0
2025-02-18,354.1099853515625,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700,-0.004861766535893763,-0.004873623368530301,0.4566864314630418,0.8269347165992262,380.9494995117187,,,362.30222438888046,373.33332698695875,380.9494995117187,436.0125842187158,325.88641480472165,0.2890833812753348,0.2562839577279837,35.033249796457014,-69.42777521383053,-79.85205711155263,-11.031102598078292,-9.319907724883565,-1.7111948731947262,30.57222478616948,31.822805694428585,18.436429704938615,369.9580285611998,405.4650323453795,334.4510247770201,-487860400,73944190.0
2025-02-19,360.55999755859375,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400,0.018214714280444966,0.018050813649058695,0.46666322470227245,0.8419970961906619,377.7739990234375,,,362.0292358059343,372.2100077351099,377.7739990234375,429.5963843343888,325.9516137124862,0.27435654886209454,0.3339134588117267,39.01570426042376,-62.63041691926461,-54.85288263709814,-10.180771929175592,-9.492897486795504,-0.6878744423800871,37.36958308073539,33.445736066376035,18.405000959123885,368.9738763665904,403.15887697694194,334.78887575623884,-420766000,72932865.0
2025-02-20,354.3999938964844,354.3999938964844,362.29998779296875,348.0,361.510009765625,45965400,-0.01708454543992588,-0.01723217010242546,0.46533483499149053,0.8276119585405068,374.7384994506836,,,360.8372033179201,370.6651740764978,374.7384994506836,424.42062856687784,325.0563703344894,0.26515625797200754,0.2953136679525903,36.70176606070164,-69.12214912739138,-64.54375132539211,-9.827970758577692,-9.560166275450252,-0.2678044831274402,30.877850872608626,32.9398862465045,17.420000348772323,367.4620477685244,401.73604679196194,333.1880487450869,-466731400,72182970.0
2025-02-21,337.79998779296875,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,-0.046839747148427646,-0.04797223327197698,0.4858130328427566,0.7888468236654546,371.0094985961914,,,357.2463634084587,367.8501148622875,371.0094985961914,419.9862987840473,322.03269840833553,0.2640191174251442,0.16096692029855006,31.31236888438869,-81.56751405735446,-95.30018405953969,-10.603751453828806,-9.76951603194084,-0.834235421887966,18.432485942645553,28.893306631996523,17.48071507045201,364.4109661280668,399.56296502943394,329.2589672266996,-540790000,73351370.0
2025-02-24,330.5299987792969,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,-0.021521578674915554,-0.021756545199510743,0.4874651277149321,0.7718695946874813,367.20699920654295,,,353.0904660277989,364.69006526410715,367.20699920654295,416.3643262343195,318.0496721787664,0.26773632928563557,0.12694268947412882,29.28423202837557,-91.58731948166788,-117.04647855838081,-11.599599236308222,-10.13641979167122,-1.463179444637003,8.41268051833213,19.241005777862103,16.584997994559153,360.9522883078215,396.56428476778245,325.34029184786056,-616842300,74332630.0
2025-02-25,302.79998779296875,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800,-0.0838955952220366,-0.08762494178787733,0.552752158635404,0.7071131356073829,362.4894989013672,,,345.2808232453247,359.5045417577306,362.4894989013672,417.3283773652524,307.650620437482,0.3025680944142702,-0.04422622034208552,23.13017829947688,-93.91048178522111,-170.08864023051453,-14.223718512405867,-10.955463797331497,-3.26825471507437,6.08951821477889,10.97822822525219,18.062140328543528,355.0562738286457,392.2272699223957,317.88527773489574,-751071100,78137795.0
2025-02-26,290.79998779296875,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,-0.039630120487999076,-0.04043677756749929,0.5574643430014448,0.6790901568446155,357.12499847412107,,,336.83266065153117,353.80342927940296,357.12499847412107,417.96321464341713,296.286782304825,0.3407110475561104,-0.045093321741946024,21.066959906028416,-97.01656051543742,-188.66586029045544,-16.97076862787179,-12.160389295337476,-4.810379332534316,2.9834394845625756,5.828546072557866,18.367854527064733,348.5812099322942,386.439205537763,310.7232143268254,-851189400,80698175.0
2025-02-27,281.95001220703125,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,-0.030433204805490277,-0.030905910133740465,0.5595758213160583,0.6584232670199708,351.7674987792969,,,328.33256488731195,347.8936564843622,351.7674987792969,419.2577584810548,284.277239077539,0.38372083797373274,-0.01724120547758918,19.673203685614936,-98.9264497765759,-188.3427814025228,-19.56109159705028,-13.642364351939825,-5.918727245110453,1.0735502234241052,3.3821693075885233,18.464996337890625,341.9037623734755,379.9857600541396,303.8217646928114,-952937600,82383905.0
2025-02-28,292.9800109863281,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,0.03912040539724382,0.03837459125197188,0.5715233994369784,0.6841810521487698,346.4024993896484,,,322.8628862898303,343.41375632942743,346.4024993896484,414.7095209600487,278.0954778192482,0.3943794960530327,0.10895317073471934,26.224332965669447,-79.32578738875765,-158.23358870881106,-20.5508700395971,-15.02543521651162,-5.525434823085481,20.674212611242346,8.243734106409676,18.469996861049108,337.0251476549026,374.32614557970726,299.7241497300979,-837240600,83264110.0
2025-03-03,284.6499938964844,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,-0.02843203214376444,-0.028844050845269347,0.5650976790323788,0.6647283944819213,340.4049987792969,,,316.95581208782403,338.6554796506958,340.4049987792969,408.25903027832874,272.550967280265,0.39866648105849545,0.08915481032539674,24.593071393585618,-88.21208774895236,-134.96110003591642,-21.699667562871753,-16.36134009867472,-5.338327464197032,11.787912251047636,11.178558361904697,19.502140590122767,331.8256604910629,369.8196607352035,293.83166024692224,-952792000,84877500.0
2025-03-04,272.0400085449219,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,-0.04429996705409467,-0.045311188236941684,0.5596190486397283,0.635280948506451,334.82299957275393,,,310.0176941626906,333.2983848278017,334.82299957275393,405.97543496526896,263.6705641802389,0.42501521988219493,0.05881347784171145,22.32875535119743,-90.33174198385665,-149.54541096944146,-23.280690665111138,-17.746087900152855,-5.534602764958283,9.668258016143366,14.043460959477784,19.300711495535715,325.91436108178414,363.1653590065888,288.66336315697947,-1079498600,86526225.0
2025-03-05,279.1000061035156,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,0.025952056083059283,0.025621016692865903,0.5631739125109951,0.6517677953105895,329.1675003051758,,,305.2448316987345,328.96732663606525,329.1675003051758,399.0843979998381,259.2506026105135,0.4248104544333286,0.14194997309296728,26.41378657888893,-83.6398011700237,-123.19884884376314,-23.722494937330737,-18.941975694740677,-4.78051924259006,16.3601988299763,12.605456365722434,18.867854527064733,321.30236999531,358.4773669435522,284.1273730470678,-985455700,88374760.0
2025-03-06,263.45001220703125,263.45001220703125,272.6499938964844,260.0199890136719,272.05999755859375,98451600,-0.056073068986891905,-0.05770651942025788,0.5769323605570357,0.6152211747607044,323.43150024414064,,,298.7962303561513,323.76214194786183,323.43150024414064,395.21960626092664,251.6433942273546,0.4439153636092782,0.0822324103168005,23.46737185404139,-96.80392940805798,-124.80875851158352,-24.96591159171055,-20.147251792204536,-4.818659799506015,3.196070591942018,9.741509146020562,18.646427699497767,315.62157690806816,353.0365762977166,278.20657751841975,-1083907300,90436175.0
2025-03-07,262.6700134277344,262.6700134277344,266.25,250.72999572753906,259.32000732421875,102369600,-0.0029607088371812473,-0.0029651004058366417,0.5786768568426514,0.6133996839917694,317.84900054931643,,,293.2247317412216,318.93446806155384,317.84900054931643,390.33610990272837,245.3618911959045,0.45611034943094036,0.11938758757397737,23.327702982985002,-89.76072580593453,-119.04100514198888,-25.70973632033224,-21.26010984091447,-4.44962647941777,10.23927419406547,9.931847871994597,18.71928514753069,310.4373432585273,347.9053410002265,272.96934551682807,-1186276900,91658745.0
2025-03-10,222.14999389648438,222.14999389648438,253.3699951171875,220.0,252.5399932861328,189076900,-0.1542620682219512,-0.16754574067757613,0.7560554819384415,0.5187753800925077,310.87550048828126,,,282.26749321683405,311.32394616873233,310.87550048828126,391.95780526599935,229.79319571056314,0.5216384350028547,-0.047132366519625386,17.500642083699674,-98.54079411570376,-152.565406700223,-29.05645295189828,-22.819783377511452,-6.236669574386827,1.459205884296247,4.964850223434579,21.118570600237167,301.81654487808015,341.530544817045,262.1025449391153,-1375353800,97597675.0
2025-03-11,230.5800018310547,230.5800018310547,237.05999755859375,217.02000427246094,225.30999755859375,174896400,0.037947369642955975,0.037245079838722016,0.7855079925156949,0.5384615412025431,304.8680000305176,,,274.3016300297494,305.00356917653687,304.8680000305176,391.15430383591854,218.58169622511662,0.5660568101392316,0.06952613031726047,21.873057617153563,-90.66630018120864,-140.22309076852613,-30.70193914678748,-24.3965420113227,-6.30539713546478,9.333699818791356,7.010726632384357,21.573571341378347,294.8773690224502,335.37636804588766,254.37836999901268,-1200457400,102466750.0
2025-03-12,248.08999633789062,248.08999633789062,251.83999633789062,241.10000610351562,247.22000122070312,142215700,0.0759389121683911,0.07319368705023706,0.8363791152431783,0.5793517248859795,300.8474998474121,,,270.26309035094795,300.5672020367679,300.8474998474121,389.94505892816665,211.74994076665755,0.5923104504836786,0.20393406927285107,30.153579753062488,-77.47898626167097,-95.72157631630886,-30.304111685819976,-25.578252291520574,-4.725859394299402,22.521013738329035,11.104639813805548,22.070714678083146,290.3296738621722,330.3916718480121,250.2676758763324,-1058241700,103650365.0
2025-03-13,240.67999267578125,240.67999267578125,248.2899932861328,232.60000610351562,248.1300048828125,114813500,-0.02986820819658198,-0.030323348875332088,0.8267066471720632,0.5620475269480362,296.0559989929199,,,265.7061343965105,295.91706217673857,296.0559989929199,387.35818794346534,204.75381004237448,0.6167899941978807,0.19674327114362217,28.76418374997057,-81.12937441271974,-97.75182439738741,-30.210927780228076,-26.504910563273803,-3.7060172169542724,18.87062558728027,16.908446381466888,21.722856794084823,285.5132101937468,325.3542075081999,245.67221287929365,-1173055200,104121905.0
2025-03-14,249.97999572753906,249.97999572753906,251.5800018310547,240.72999572753906,247.30999755859375,100242300,0.038640532386444715,0.037912677650069934,0.8068753342310696,0.5837653426157929,290.75799865722655,,,263.2841604646333,292.36283078404716,290.75799865722655,379.69553340791623,201.82046390653687,0.6117632887928753,0.2707491946791831,32.9405312507714,-70.5372410851621,-79.72954933058979,-29.078670319413845,-27.01971725813951,-2.058953061274334,29.462758914837906,23.618132746815736,21.237144470214844,282.0722636370255,320.7852625994279,243.35926467462318,-1072812900,104661945.0
2025-03-17,238.00999450683594,238.00999450683594,245.39999389648438,232.8000030517578,245.05999755859375,111900600,-0.04788383640805238,-0.04906823105490024,0.8120705947724964,0.5558124184492876,284.86649856567385,,,259.3923356340894,288.17127891606816,284.86649856567385,371.2249245025934,198.5080726287543,0.6063080521699905,0.22870913549846192,30.464858823772033,-77.17983125749316,-89.32327893283482,-28.77894328197874,-27.371592397133647,-1.4073508848450942,22.820168742506844,23.71785108154167,20.08714403424944,277.8121984498801,316.79319667986056,238.83120021989964,-1184713500,106843110.0
2025-03-18,225.30999755859375,225.30999755859375,230.10000610351562,222.27999877929688,228.16000366210938,111477600,-0.05335909096824687,-0.05483544563443516,0.8193931624742572,0.5261547730519708,278.4264991760254,,,254.14491548572195,283.33828609203164,278.4264991760254,362.2148148117635,194.63818354028732,0.6018702665421647,0.18303157060495934,28.055636840691307,-90.4625017708587,-104.59112015985811,-29.193370606309685,-27.73597283741659,-1.4573977688930952,9.537498229141303,20.606808628828684,19.713572910853795,272.74345973426,312.38945582801,233.09746364051,-1296191100,109835405.0
2025-03-19,235.86000061035156,235.86000061035156,241.41000366210938,229.1999969482422,231.61000061035156,111993800,0.046824389357219776,0.045761190368065426,0.8435084630655113,0.5507916490075159,272.1914993286133,,,251.3300435302502,279.69821757735326,272.1914993286133,348.46770035969905,195.91529829752756,0.5604598322815252,0.2618424998417584,32.809218837090455,-78.32490021309991,-80.48699482751874,-28.368174047103054,-27.86241996379027,-0.5057540833127838,21.675099786900088,18.01092225284941,19.695715767996653,269.18724856439985,309.07624697748577,229.2982501513139,-1184197300,112080375.0
2025-03-20,236.25999450683594,236.25999450683594,238.0,230.0500030517578,233.35000610351562,99028300,0.0016958954271570903,0.0016944590202751025,0.8468805939065003,0.551725734046384,266.28449935913085,,,249.01031361720706,276.3765093480151,266.28449935913085,333.5166392212561,199.05235949700554,0.5049647277549647,0.2767101797305059,32.98999838997911,-77.86471394421976,-76.0584706363763,-27.366195730808016,-27.763170794282804,0.3969750634747875,22.13528605578025,17.782628023940546,18.815001351492747,266.0162247653594,305.27022409397273,226.76222543674615,-1085169000,114733520.0
2025-03-21,248.7100067138672,248.7100067138672,249.52000427246094,234.5500030517578,234.99000549316406,132728700,0.05269623506518384,0.0513547158131408,0.8761591950627002,0.5807996030192034,261.83000030517576,,,248.96409129722093,274.26591618167834,261.83000030517576,320.35270748428536,203.30729312606616,0.44702827873733725,0.3879068123834853,38.53344169533723,-52.93331118433174,-47.92207253107153,-25.301824884457403,-27.27088445864251,1.9690595741851062,47.06668881566826,30.29235821944953,17.981428963797434,264.351342524071,303.04634221889523,225.6563428292468,-952440300,117667025.0
2025-03-24,278.3900146484375,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900,0.11933580126800525,0.11273547481030481,0.99417684415122,0.6501097890216394,259.22300109863284,,,253.49291882794128,274.5798364173801,259.22300109863284,308.82547313255805,209.62052906470765,0.38270116327410114,0.6932062331157158,49.30102171542167,-1.8550670881766924,35.898306878714834,-21.086917589438798,-26.0340566070733,4.947139017634502,98.14493291182332,55.782302594423946,18.490001133510045,265.7005825869705,305.6185849063064,225.78258026763456,-783360400,122318405.0
2025-03-25,288.1400146484375,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500,0.03502280788451673,0.034423463077927825,0.9606739455804704,0.672878459266388,258.49000244140626,,,258.82499701917794,275.6099110741876,258.49000244140626,305.7594852285156,211.22051965429696,0.3657354817645159,0.8136274236442139,52.25964802271859,-0.08428990152529994,79.70849485556366,-16.784914055009665,-24.184186843186318,7.399272788176653,99.91571009847469,81.70911060865542,18.852859497070312,267.8553335130972,306.1373372972769,229.5733297289175,-632998900,123125040.0
2025-03-26,272.05999755859375,272.05999755859375,284.8999938964844,266.510009765625,282.6600036621094,153629800,-0.05580626179068926,-0.05742390273973778,0.9710280640768474,0.6353276278152523,257.5530029296875,,,260.8617184261991,275.3407567198511,257.5530029296875,302.8266022225646,212.27940363681046,0.3515672407456794,0.6602147261924084,47.35177063562261,-22.674926734025703,60.21841426304878,-14.479038293651968,-22.243122503534448,7.76408420988248,77.3250732659743,91.79523875875743,19.035001482282365,268.2587696681668,306.6077747951199,229.90976454121366,-786628700,125800615.0
2025-03-27,273.1300048828125,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100,0.0039329829222258805,0.003925268964187628,0.9650958966657485,0.637826360525468,257.11200256347655,325.77220031738284,,262.74959219338456,275.1734297070311,257.11200256347655,301.5490865744356,212.6749185525175,0.3456632406726192,0.6802323743316011,47.70372222477478,-25.016705549423445,78.31179650146566,-12.42383751364656,-20.279237476053126,7.855399962406565,74.98329445057655,84.07469260500851,19.35714394705636,268.7258307593652,307.44283515389645,230.00882636483394,-624056600,128841810.0
2025-03-28,263.54998779296875,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,-0.03507493471452938,-0.035704833212183235,0.9613469808013518,0.6154546425708314,255.6405014038086,322.47880004882813,,262.87275454730235,274.2950940133287,255.6405014038086,296.91298715520486,214.36801565241237,0.3228947332269734,0.5958203297567625,44.81511875234008,-37.8190800722422,41.41517181096364,-11.422339466026358,-18.50783764823724,7.0854981822108805,62.180919927757806,71.49642921476955,17.41857147216797,268.22988250574264,306.4718869002739,229.9878781112114,-747866000,129247430.0
2025-03-31,259.1600036621094,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900,-0.016657121359109794,-0.016797411271064034,0.9582004548569489,0.6052029398985015,254.36600189208986,319.38559997558593,,262.30146567144834,273.15310113130596,254.36600189208986,293.37905002467284,215.35295375950687,0.3067473470698616,0.5614410049905285,43.51478785510714,-46.98864309307926,2.3181786803876543,-10.851635459857619,-16.976583223493506,6.1249477636358876,53.01135690692074,63.39185709508502,17.429285321916854,267.36131375454204,304.9583154024913,229.76431210659283,-881874900,130170305.0
2025-04-01,268.4599914550781,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900,0.035885119854736525,0.03525624951763979,0.9545317171026104,0.6269207199331981,254.18700103759767,316.2247998046875,,263.2490665209572,272.79947813910843,254.18700103759767,292.89022909920425,215.48377297599112,0.30452562801102356,0.6843901805136402,47.021749790409444,-33.62083108520093,61.13145533956704,-9.550411618151259,-15.491338048983783,5.9409264308325245,66.37916891479907,60.52381524982587,17.21714346749442,267.4664723181635,304.6114750647455,230.32146957158145,-735388000,131159320.0
2025-04-02,282.760009765625,282.760009765625,284.989990234375,251.27000427246094,254.60000610351562,212787800,0.05326685079977622,0.05189662060946535,0.9687833158512916,0.6603148123851681,254.37000122070313,313.39859985351563,,266.25111290883416,273.54904227042243,254.37000122070313,293.60023545632566,215.1397669850806,0.30845016352053695,0.8618383766766128,51.960671216742334,-13.065970074616063,81.3171521269678,-7.297929361588274,-13.852646731704509,6.554717370116235,86.93402992538394,68.77485191570125,18.505000523158483,268.9295782155861,308.2625799245705,229.59657650660174,-522600200,137096565.0
2025-04-03,267.2799987792969,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300,-0.05474611137253549,-0.05630172235818194,0.9677308010428388,0.6241651441253948,254.5615005493164,310.44200012207034,,266.4094192314363,273.0778309929468,254.5615005493164,294.0151150697617,215.10788602887115,0.3099731454702192,0.6611829281622549,46.8671046544043,-35.31695376962455,60.82077024812486,-6.6684117615105265,-12.415793017780734,5.747381256270208,64.68304623037545,72.66541502351949,19.244285583496094,268.77183369872085,308.32183369872087,229.22183369872084,-658774500,138982700.0
2025-04-04,239.42999267578125,239.42999267578125,261.0,236.0,255.3800048828125,181229400,-0.10419786826814681,-0.11003572551557192,1.0394135970509866,0.5591284666602481,253.39949951171874,306.9829998779297,,262.2583790367271,270.551454149377,253.39949951171874,293.214865998217,213.58413302522047,0.3142497642120005,0.3245714146487303,39.38654873157344,-75.34858115428987,-30.460705983029527,-8.293075112649888,-11.59124635175923,3.298171239109342,24.651418845710126,58.75616500048983,20.251428876604354,265.9670492994018,307.0930487500854,224.84104984871823,-840003900,142925690.0
2025-04-07,233.2899932861328,233.2899932861328,252.0,214.25,223.77999877929688,183453800,-0.025644236634809525,-0.02597878190231111,0.8781545634105666,0.5447900439519544,253.95649948120118,303.517200012207,,257.801377977588,267.7565756020899,253.95649948120118,292.2123056460383,215.70069331636407,0.3012784177053044,0.2298905935216701,37.94845381359723,-75.4639281075131,-81.63659119067316,-9.95519762450192,-11.264035626915236,1.3088380024133155,24.536071892486895,37.956845656190815,21.824286324637278,262.84455053717426,303.4785486450844,222.2105524292641,-1023457700,142644535.0
2025-04-08,221.86000061035156,221.86000061035156,250.44000244140625,217.8000030517578,245.0,171603500,-0.048994783337158565,-0.05023573100190593,0.8876205744404245,0.5180981737842874,253.520499420166,300.0114001464844,,252.27159271973667,264.3172105853981,253.520499420166,293.07480459962716,213.96619424070488,0.31204029078458684,0.09978441453884518,35.360145677845225,-90.19329895386852,-95.48951316164134,-12.045617865661399,-11.420352448968893,-0.6252654166925051,9.806701046131485,19.664730594776163,23.005714416503906,258.9294641672489,300.82346288551065,217.0354654489872,-1195061200,142479890.0
